id_compra,id_jugador,id_juego,monto,fecha
7966,4967,70,4.73,6/3/2025
7099,3831,132,4.72,5/12/2025
3952,4594,104,4.71,3/27/2025
6657,2125,129,4.71,3/5/2025
2264,3724,122,4.7,1/21/2025
6660,1554,199,4.7,3/9/2025
4908,2859,220,4.68,5/8/2025
21,3106,86,4.66,1/25/2025
514,372,159,4.66,5/11/2025
3204,945,113,4.66,2/16/2025
5120,491,130,4.66,3/9/2025
7599,4058,294,4.63,5/4/2025
7825,1351,88,4.63,5/16/2025
7150,3492,37,4.6,5/7/2025
7197,1241,27,4.59,3/19/2025
1663,89,21,4.57,4/22/2025
1802,3898,238,4.57,6/17/2025
2836,2165,108,4.57,3/12/2025
7541,4838,185,4.57,5/25/2025
2368,295,223,4.56,6/2/2025
2448,4701,292,4.56,6/21/2025
6490,2712,168,4.56,12/25/2024
409,3056,133,4.53,2/9/2025
6229,3463,76,4.53,3/24/2025
6901,3277,313,4.52,6/8/2025
7915,2069,278,4.52,3/23/2025
1242,4586,175,4.51,2/11/2025
2381,4707,163,4.51,5/8/2025
2447,1122,21,4.51,3/7/2025
6465,1028,308,4.49,3/24/2025
2311,845,133,4.48,6/1/2025
6924,4783,292,4.46,6/8/2025
1037,2735,262,4.45,5/15/2025
6106,4409,109,4.45,1/5/2025
123,1157,279,4.44,5/27/2025
996,823,7,4.42,4/26/2025
3033,3612,126,4.42,1/23/2025
7043,3041,308,4.41,3/21/2025
7397,3931,216,4.37,5/18/2025
1610,174,254,4.35,1/26/2025
2186,290,223,4.33,12/28/2024
2909,3899,63,4.33,4/20/2025
3675,3687,234,4.33,6/18/2025
1563,88,161,4.32,4/14/2025
1504,4399,274,4.3,1/13/2025
2131,4722,228,4.3,1/24/2025
4364,4898,104,4.3,6/15/2025
5464,,336,4.3,1/6/2025
6200,4462,25,4.3,12/24/2024
1241,3352,160,4.29,3/12/2025
4507,426,62,4.29,5/12/2025
4087,1289,31,4.28,5/15/2025
7520,4930,69,4.28,1/6/2025
566,1498,27,4.26,5/12/2025
1279,1376,232,4.26,5/2/2025
1834,2359,207,4.25,3/27/2025
1800,1653,108,4.24,5/27/2025
3824,3249,27,4.24,1/23/2025
6988,3959,140,4.24,3/25/2025
6639,2132,6,4.23,12/25/2024
987,,232,4.22,3/1/2025
4052,,244,4.22,5/1/2025
7487,988,336,4.22,6/15/2025
7491,253,8,4.21,6/11/2025
3720,1313,76,4.2,5/2/2025
3107,1122,256,4.18,4/6/2025
6296,1654,189,4.18,5/23/2025
6652,676,283,4.18,5/1/2025
2455,1598,275,4.14,1/9/2025
6445,45,128,4.14,5/8/2025
6450,338,308,4.13,6/15/2025
2682,419,216,4.12,2/23/2025
7112,1408,2,4.12,4/5/2025
5135,32,57,4.11,12/26/2024
1379,26,305,4.08,4/8/2025
6563,1780,55,4.07,4/16/2025
5970,,254,4.06,4/2/2025
1593,3129,98,4.05,5/25/2025
4922,1466,313,4.05,4/9/2025
3305,1910,273,4.04,5/23/2025
5108,1409,161,4.04,1/4/2025
7215,1394,107,4.04,5/26/2025
4623,3812,207,4.03,5/23/2025
6825,4927,335,4.02,5/30/2025
1188,1591,81,4.01,3/12/2025
1347,4231,257,4.01,5/17/2025
2125,4280,335,4.01,6/9/2025
2385,2194,198,4.01,1/14/2025
879,1352,329,4,4/21/2025
7268,1262,318,3.98,6/5/2025
6655,2581,196,3.97,1/20/2025
6832,1641,163,3.96,2/22/2025
4265,4847,327,3.94,2/11/2025
2274,3746,53,3.93,4/12/2025
2877,1382,48,3.93,2/8/2025
2986,388,111,3.93,6/20/2025
2482,196,126,3.92,6/7/2025
4228,134,236,3.92,2/27/2025
103,4829,20,3.91,6/5/2025
2531,,198,3.9,5/3/2025
4721,3885,184,3.9,12/31/2024
4405,,139,3.89,2/28/2025
4824,1084,119,3.89,1/5/2025
6265,2474,142,3.89,4/2/2025
2051,431,147,3.88,3/2/2025
4984,467,119,3.88,2/19/2025
1245,2372,38,3.87,2/8/2025
2236,,50,3.87,2/16/2025
5336,1408,240,3.87,3/17/2025
7720,95,173,3.85,1/15/2025
7489,1917,2,3.84,2/26/2025
4162,1514,314,3.83,4/6/2025
2608,2701,271,3.82,3/17/2025
7674,887,7,3.82,1/3/2025
4422,1594,287,3.79,3/17/2025
2318,177,281,3.75,4/4/2025
5769,2410,307,3.75,4/13/2025
1422,4582,94,3.74,12/28/2024
1691,2721,172,3.73,2/8/2025
6291,1854,158,3.73,3/16/2025
1640,2111,254,3.72,1/6/2025
4088,2543,119,3.72,3/9/2025
931,2100,3,3.71,3/16/2025
5047,2306,322,3.7,12/31/2024
2147,2759,296,3.69,12/29/2024
5160,1158,120,3.69,4/13/2025
5706,1370,145,3.69,12/29/2024
6713,2031,123,3.69,4/29/2025
1589,3267,166,3.68,3/10/2025
2846,3551,284,3.68,5/14/2025
3624,3744,93,3.68,2/1/2025
2463,881,207,3.67,2/10/2025
2556,4740,210,3.66,6/18/2025
2297,2439,186,3.65,4/4/2025
5013,3633,339,3.65,12/25/2024
5986,2208,148,3.64,1/8/2025
6914,2947,133,3.64,2/25/2025
1879,676,213,3.63,4/17/2025
7276,3771,186,3.63,6/14/2025
833,,100,3.62,3/24/2025
4591,389,48,3.62,1/8/2025
3628,212,183,3.6,3/23/2025
151,242,123,3.59,1/25/2025
7871,4366,110,3.59,5/3/2025
6970,4545,250,3.58,2/23/2025
1833,1326,246,3.57,3/11/2025
2247,1914,48,3.56,5/1/2025
4328,1777,327,3.56,2/4/2025
6209,653,168,3.56,5/20/2025
666,320,77,3.54,2/4/2025
4905,1084,96,3.54,5/18/2025
376,241,179,3.5,5/5/2025
4363,3172,124,3.49,1/23/2025
3402,3267,203,3.48,5/8/2025
2772,4712,329,3.47,4/18/2025
4842,,253,3.47,4/5/2025
270,161,130,3.46,2/22/2025
1044,1217,75,3.45,1/2/2025
2680,2409,275,3.45,5/2/2025
6735,2325,237,3.45,3/6/2025
5652,2099,163,3.43,4/30/2025
3923,4619,150,3.42,3/11/2025
195,3277,244,3.41,12/30/2024
5113,671,216,3.41,3/3/2025
1126,2431,254,3.4,4/14/2025
2010,2356,324,3.38,5/24/2025
6348,,79,3.38,1/19/2025
1521,1711,1,3.37,5/11/2025
4258,2364,65,3.36,2/2/2025
5400,2522,160,3.35,5/28/2025
1196,4435,150,3.34,1/10/2025
1389,105,150,3.34,5/22/2025
7401,3913,139,3.34,6/14/2025
1760,1701,161,3.32,2/4/2025
4567,4330,42,3.32,12/26/2024
3778,4014,52,3.31,1/9/2025
7075,983,68,3.31,3/3/2025
1288,4662,73,3.3,5/2/2025
4145,2297,47,3.29,6/1/2025
6569,2196,152,3.29,1/31/2025
7424,4225,283,3.29,2/22/2025
3067,485,44,3.28,1/18/2025
740,2705,195,3.27,12/30/2024
6502,1847,42,3.27,1/18/2025
2692,184,132,3.26,4/5/2025
3439,853,297,3.26,4/10/2025
5185,2128,163,3.26,1/10/2025
7547,2699,119,3.26,12/24/2024
287,2077,65,3.24,2/23/2025
7511,4661,278,3.24,5/18/2025
1555,1687,68,3.23,2/20/2025
3066,,340,3.22,3/13/2025
3728,4136,235,3.21,5/21/2025
7055,4274,30,3.21,1/7/2025
7782,1816,271,3.21,1/19/2025
1249,3719,73,3.2,5/17/2025
7796,263,39,3.2,3/16/2025
4187,2436,20,3.19,1/31/2025
4319,907,301,3.16,2/20/2025
4303,4721,8,3.15,4/8/2025
4807,7,131,3.15,1/29/2025
293,2882,350,3.14,6/4/2025
455,,207,3.14,6/1/2025
7793,3036,257,3.14,2/16/2025
5913,3480,103,3.12,1/29/2025
6275,2591,181,3.11,5/22/2025
3226,1034,45,3.09,5/22/2025
3128,1756,141,3.07,1/1/2025
7617,4826,98,3.07,5/18/2025
957,3129,76,3.05,4/1/2025
4204,4664,73,3.04,4/16/2025
871,4449,296,3.03,6/5/2025
5181,1876,79,3.01,2/4/2025
4296,3327,269,2.99,5/26/2025
2199,3341,93,2.97,5/16/2025
4036,4540,16,2.97,5/13/2025
643,4413,294,2.94,2/9/2025
3529,207,260,2.9,2/20/2025
593,1414,139,2.89,3/13/2025
3585,4123,268,2.89,4/2/2025
5854,,44,2.89,3/25/2025
7750,907,24,2.89,5/28/2025
1477,4665,129,2.88,2/7/2025
7016,1000,6,2.88,2/4/2025
682,3159,161,2.87,4/3/2025
7288,4939,316,2.87,2/22/2025
3373,1840,196,2.86,3/1/2025
1902,2443,79,2.85,3/17/2025
6443,2085,128,2.85,1/26/2025
1408,1314,51,2.84,2/18/2025
6819,1252,210,2.83,1/5/2025
4058,3317,55,2.8,4/3/2025
6833,3392,254,2.8,2/24/2025
471,1433,148,2.79,6/12/2025
7553,706,287,2.79,3/8/2025
3080,2493,258,2.77,4/12/2025
1165,826,121,2.75,12/25/2024
3697,1710,347,2.73,2/25/2025
4899,4979,168,2.7,2/6/2025
2473,1966,330,2.67,4/9/2025
4881,2684,29,2.67,5/2/2025
389,4473,203,2.64,4/27/2025
3301,2722,290,2.64,2/20/2025
1240,3875,151,2.63,4/28/2025
2319,3962,33,2.63,1/30/2025
1283,2180,197,2.62,5/18/2025
2266,4215,331,2.62,4/19/2025
3097,,350,2.62,2/27/2025
3912,1806,71,2.62,5/8/2025
7623,1583,20,2.62,5/5/2025
3763,1806,161,2.61,4/23/2025
6144,3852,327,2.6,2/19/2025
628,1719,30,2.59,1/11/2025
4432,943,321,2.59,3/26/2025
273,,127,2.58,4/30/2025
3805,517,142,2.58,12/27/2024
2188,3604,247,2.57,1/30/2025
4104,3899,161,2.56,4/26/2025
4251,4570,33,2.56,4/11/2025
5065,4831,103,2.56,5/20/2025
7286,351,61,2.56,3/8/2025
4163,4153,129,2.55,3/20/2025
6572,3025,267,2.54,1/24/2025
3853,359,132,2.52,2/21/2025
5474,1407,109,2.52,4/26/2025
1269,81,209,2.51,5/19/2025
4615,3057,32,2.5,1/7/2025
5484,257,281,2.5,5/30/2025
6906,2751,157,2.5,2/4/2025
1649,4706,37,2.48,3/20/2025
5352,244,173,2.46,2/26/2025
7374,3823,16,2.46,6/18/2025
5615,2065,33,2.44,6/3/2025
2688,2766,176,2.43,2/10/2025
895,4518,118,2.42,5/12/2025
3440,4310,332,2.42,4/15/2025
5979,3892,210,2.42,3/14/2025
4249,762,91,2.41,3/12/2025
5130,4247,325,2.4,12/24/2024
6085,1210,229,2.39,4/19/2025
1586,4215,264,2.38,1/8/2025
2851,1725,58,2.38,12/27/2024
6728,3630,227,2.38,6/1/2025
6237,4583,254,2.36,6/15/2025
3977,1023,131,2.35,4/24/2025
1387,2875,29,2.34,3/18/2025
709,3654,170,2.33,2/8/2025
3864,3034,53,2.3,5/31/2025
3865,3383,36,2.3,2/11/2025
4148,3975,152,2.3,3/19/2025
5926,3084,86,2.3,4/9/2025
3441,3365,310,2.29,4/7/2025
5571,581,265,2.29,3/17/2025
4388,1278,78,2.28,2/28/2025
784,3668,9,2.23,2/1/2025
2476,2876,109,2.23,4/21/2025
4473,228,236,2.22,3/29/2025
5155,4193,245,2.21,12/26/2024
3785,4074,148,2.2,5/6/2025
6012,495,30,2.2,4/5/2025
6464,990,285,2.19,1/31/2025
1720,3361,265,2.18,2/22/2025
7218,4970,200,2.18,6/2/2025
2775,255,74,2.17,1/6/2025
2326,,133,2.16,2/16/2025
7180,3904,307,2.16,1/22/2025
3259,,307,2.14,5/1/2025
6408,4677,270,2.13,12/27/2024
6644,4574,110,2.12,4/11/2025
5530,409,92,2.11,6/14/2025
985,1123,156,2.1,2/21/2025
6785,2283,124,2.1,4/13/2025
992,4758,195,2.09,3/7/2025
6179,3020,72,2.08,3/31/2025
7807,4952,111,2.07,6/4/2025
1147,4600,314,2.05,1/23/2025
2694,3253,172,2.05,5/6/2025
3655,3405,57,2.05,4/24/2025
6520,1021,278,2.05,4/1/2025
2887,2500,78,2.04,5/25/2025
3829,289,59,2.04,3/2/2025
4430,1247,137,2.04,2/5/2025
5404,3935,100,2.03,6/5/2025
7042,3080,250,2.03,3/1/2025
828,3740,118,2.02,1/25/2025
846,1839,248,2.01,3/3/2025
6188,366,267,2,4/21/2025
7632,3653,247,2,5/12/2025
4736,4354,317,1.96,4/17/2025
6342,3784,150,1.93,2/13/2025
1564,3367,152,1.92,1/12/2025
7208,918,326,1.9,1/16/2025
1059,57,172,1.89,1/31/2025
1901,2301,84,1.89,2/10/2025
527,1224,285,1.87,3/17/2025
2968,3435,148,1.86,1/4/2025
506,2369,135,1.84,5/13/2025
3438,3654,185,1.84,1/2/2025
6947,3615,132,1.84,4/15/2025
7413,4473,229,1.82,6/4/2025
2971,2008,247,1.8,4/20/2025
3058,1763,177,1.8,3/16/2025
5234,3129,176,1.8,6/10/2025
1096,4287,232,1.79,5/3/2025
2849,4311,154,1.79,4/30/2025
1112,591,57,1.78,2/7/2025
2393,4120,188,1.78,6/1/2025
4624,2538,263,1.78,6/6/2025
4904,3277,25,1.78,1/8/2025
1918,,291,1.77,6/17/2025
4853,4225,43,1.77,6/8/2025
4861,3045,193,1.77,4/9/2025
4935,3956,108,1.76,1/8/2025
6458,1898,341,1.75,2/22/2025
4511,2844,123,1.74,6/1/2025
6597,4509,262,1.74,2/12/2025
7536,4356,9,1.74,1/29/2025
2890,3461,263,1.73,3/8/2025
6925,4460,277,1.71,2/9/2025
3662,3285,176,1.7,3/24/2025
7484,1537,276,1.7,2/10/2025
1178,691,173,1.69,3/15/2025
1631,4026,162,1.69,3/23/2025
7647,2072,107,1.69,5/14/2025
7978,4932,17,1.69,5/12/2025
3055,40,149,1.68,6/1/2025
5664,3570,285,1.68,5/13/2025
6052,4761,26,1.68,3/26/2025
2716,1911,57,1.67,3/6/2025
7378,4462,27,1.67,5/3/2025
5538,2956,112,1.66,1/25/2025
1447,2462,308,1.65,1/9/2025
3595,1308,343,1.65,1/22/2025
4330,2316,222,1.64,1/13/2025
6040,2787,171,1.62,3/30/2025
7287,580,218,1.62,1/8/2025
6318,2469,169,1.61,3/29/2025
7531,4206,330,1.61,4/3/2025
7058,3765,323,1.58,4/5/2025
3999,2526,204,1.57,12/31/2024
6264,2577,319,1.57,1/3/2025
7862,,261,1.57,4/14/2025
2057,4138,12,1.56,6/6/2025
7425,1593,254,1.54,2/25/2025
3303,,85,1.52,1/24/2025
5867,1458,89,1.51,12/24/2024
5482,2661,179,1.5,5/27/2025
4990,405,174,1.49,2/20/2025
5276,3118,256,1.46,2/19/2025
73,3534,24,1.45,1/8/2025
292,4309,115,1.45,4/17/2025
1753,1220,283,1.45,3/30/2025
4800,3982,147,1.43,2/5/2025
7852,646,276,1.43,2/3/2025
299,62,309,1.42,6/16/2025
4805,2829,126,1.41,4/15/2025
6877,3487,209,1.41,2/21/2025
2855,1196,263,1.4,2/21/2025
5403,270,202,1.4,3/7/2025
5899,1144,192,1.4,5/13/2025
6515,1715,228,1.39,2/26/2025
5582,2194,209,1.38,1/14/2025
5595,287,118,1.38,3/29/2025
5746,610,263,1.38,1/23/2025
6391,4126,46,1.38,2/4/2025
4686,4427,29,1.37,3/15/2025
5606,4473,81,1.36,5/9/2025
1043,379,241,1.35,2/5/2025
3422,2112,71,1.33,3/27/2025
4703,3471,217,1.33,4/30/2025
4895,2203,40,1.33,5/21/2025
1016,948,105,1.32,4/2/2025
1660,3071,253,1.31,5/30/2025
4130,1591,58,1.31,3/26/2025
7947,3241,171,1.31,2/1/2025
1052,644,242,1.3,4/9/2025
898,3333,139,1.29,5/18/2025
1186,4490,330,1.29,5/5/2025
6009,1915,336,1.28,6/7/2025
2807,2120,182,1.26,5/21/2025
5278,2441,318,1.26,4/13/2025
5576,4474,231,1.2,5/12/2025
417,2023,288,1.18,4/22/2025
4929,3585,309,1.18,5/3/2025
6475,1214,346,1.18,3/3/2025
146,3842,199,1.17,3/14/2025
4954,3105,90,1.17,4/17/2025
5420,216,246,1.17,5/21/2025
1428,1011,31,1.15,1/7/2025
3121,826,213,1.14,3/30/2025
1235,3856,48,1.13,3/7/2025
2267,2185,291,1.12,5/3/2025
6994,2913,203,1.12,6/10/2025
2156,1403,197,1.11,6/20/2025
1415,922,311,1.09,3/12/2025
4165,2457,259,1.08,4/26/2025
7778,638,228,1.08,4/13/2025
919,1383,156,1.07,5/6/2025
2847,1912,131,1.05,1/23/2025
3837,696,345,1.05,3/26/2025
7252,177,19,1.05,1/11/2025
4613,925,192,1.04,1/14/2025
495,666,255,1.03,3/25/2025
5605,4060,119,1.02,5/30/2025
2766,4194,220,0.99,1/10/2025
14,2499,199,,2/22/2025
17,505,247,,3/21/2025
18,3917,264,,5/23/2025
23,1419,247,,1/9/2025
27,2037,231,,3/12/2025
28,1745,12,,3/16/2025
53,2733,59,,6/14/2025
60,2856,220,,5/9/2025
78,3330,37,,1/18/2025
86,819,274,,5/10/2025
98,2710,2,,1/2/2025
120,2642,224,,4/18/2025
124,646,210,,6/2/2025
127,3423,131,,4/11/2025
134,192,285,,1/21/2025
145,1494,2,,2/19/2025
155,874,75,,4/8/2025
156,2364,11,,1/28/2025
191,3048,309,,3/11/2025
218,506,63,,2/23/2025
224,3426,282,,5/1/2025
235,3329,348,,2/3/2025
243,1127,6,,6/14/2025
252,2165,228,,3/10/2025
254,2233,336,,2/18/2025
261,682,101,,1/26/2025
267,4044,301,,1/1/2025
271,2551,282,,3/2/2025
284,4932,77,,3/28/2025
285,,239,,6/17/2025
302,4035,161,,4/24/2025
315,641,190,,5/19/2025
316,1538,213,,2/15/2025
327,4708,9,,3/30/2025
337,3437,47,,6/6/2025
346,,309,,4/16/2025
348,241,275,,2/22/2025
351,3673,297,,6/12/2025
365,1945,345,,1/23/2025
368,2964,88,,2/25/2025
374,4784,255,,3/23/2025
384,176,37,,12/24/2024
403,2811,237,,3/12/2025
418,1573,132,,6/11/2025
420,555,49,,3/21/2025
434,4660,330,,5/21/2025
447,4440,75,,2/9/2025
448,4573,205,,2/10/2025
452,2070,74,,1/11/2025
458,611,237,,5/6/2025
479,,101,,6/8/2025
485,4825,256,,6/12/2025
490,2050,19,,5/15/2025
492,4486,107,,3/10/2025
493,1341,37,,3/28/2025
503,2863,18,,4/5/2025
508,4330,64,,6/20/2025
515,,77,,5/16/2025
536,4458,58,,3/11/2025
541,995,313,,3/15/2025
543,3659,260,,12/25/2024
551,3192,40,,3/5/2025
563,917,337,,1/18/2025
578,2965,158,,4/26/2025
598,811,5,,1/23/2025
602,4028,207,,5/20/2025
612,1951,247,,5/5/2025
626,3390,347,,1/10/2025
631,2830,42,,5/29/2025
679,1639,192,,1/26/2025
690,1422,169,,3/7/2025
718,3540,202,,4/13/2025
722,,132,,3/10/2025
723,2645,16,,12/26/2024
732,1422,127,,4/1/2025
742,1609,75,,1/20/2025
747,4077,114,,3/5/2025
759,1259,213,,3/4/2025
764,1114,149,,6/18/2025
809,618,152,,1/28/2025
824,2473,223,,3/12/2025
832,1368,114,,6/14/2025
874,,132,,6/14/2025
893,870,235,,6/17/2025
901,4049,58,,5/25/2025
902,3471,267,,6/11/2025
913,16,17,,12/27/2024
953,830,74,,2/19/2025
967,4150,113,,6/10/2025
970,713,6,,5/23/2025
990,34,124,,5/14/2025
1014,3737,248,,3/8/2025
1028,805,182,,4/10/2025
1029,4251,129,,2/15/2025
1057,1650,308,,4/7/2025
1064,131,244,,2/6/2025
1065,528,288,,1/1/2025
1067,1221,309,,1/31/2025
1073,2140,231,,6/13/2025
1078,3525,139,,1/21/2025
1085,1188,128,,6/7/2025
1105,3187,340,,2/24/2025
1111,1471,295,,2/22/2025
1113,1029,3,,4/26/2025
1122,1280,23,,1/19/2025
1123,4851,105,,4/26/2025
1124,1291,47,,3/1/2025
1133,336,9,,5/23/2025
1149,1146,164,,2/28/2025
1162,1806,87,,3/2/2025
1164,4389,80,,6/4/2025
1166,1089,324,,4/20/2025
1182,2473,184,,3/20/2025
1191,3154,5,,1/28/2025
1198,885,311,,4/9/2025
1203,791,171,,3/13/2025
1211,4318,45,,2/1/2025
1214,3771,295,,1/6/2025
1225,1522,226,,4/15/2025
1232,1474,57,,5/3/2025
1257,1155,181,,4/25/2025
1262,2186,288,,1/3/2025
1270,1601,127,,1/25/2025
1276,3702,135,,6/2/2025
1310,1876,347,,5/30/2025
1321,2077,125,,2/8/2025
1326,3382,252,,1/23/2025
1352,4357,336,,2/21/2025
1363,4716,165,,2/2/2025
1369,3355,268,,1/2/2025
1420,929,277,,5/9/2025
1454,147,241,,1/22/2025
1462,2599,159,,5/29/2025
1466,4666,11,,4/22/2025
1483,4825,248,,3/26/2025
1490,2639,230,,3/17/2025
1492,2000,181,,6/11/2025
1500,4906,342,,3/14/2025
1502,4256,294,,4/11/2025
1505,3997,76,,5/2/2025
1507,1605,138,,6/14/2025
1524,2106,90,,5/18/2025
1545,4717,70,,2/5/2025
1546,1596,216,,1/8/2025
1548,739,136,,6/12/2025
1551,3813,166,,5/22/2025
1561,,175,,2/10/2025
1577,659,321,,2/3/2025
1591,1261,149,,4/15/2025
1599,747,47,,4/29/2025
1600,,244,,1/25/2025
1607,3563,196,,1/16/2025
1630,2555,239,,6/1/2025
1635,3321,176,,6/5/2025
1654,2123,317,,2/23/2025
1657,2481,265,,5/1/2025
1658,4803,197,,3/31/2025
1672,3533,12,,6/10/2025
1694,4839,191,,1/20/2025
1698,439,189,,12/25/2024
1702,1785,154,,3/5/2025
1712,3709,197,,4/13/2025
1727,2616,124,,4/5/2025
1728,3641,132,,3/22/2025
1752,1632,241,,2/4/2025
1757,1188,68,,3/24/2025
1759,2348,87,,6/17/2025
1774,3711,253,,5/17/2025
1775,198,45,,1/8/2025
1780,,228,,1/11/2025
1783,1491,312,,1/7/2025
1788,4506,34,,5/19/2025
1798,407,211,,6/9/2025
1804,,179,,2/21/2025
1807,724,208,,3/8/2025
1824,2251,253,,3/6/2025
1825,2773,68,,5/14/2025
1835,2747,249,,5/29/2025
1846,3043,13,,1/10/2025
1866,4889,339,,1/26/2025
1869,4199,319,,1/18/2025
1876,668,179,,6/19/2025
1897,4581,195,,4/14/2025
1903,1906,240,,4/19/2025
1912,4808,215,,3/27/2025
1914,4137,11,,2/25/2025
1915,4603,183,,5/14/2025
1919,1027,196,,6/18/2025
1924,300,273,,3/31/2025
1928,3466,110,,2/8/2025
1949,2199,109,,3/28/2025
1965,3756,167,,4/16/2025
1990,3573,297,,3/15/2025
1993,4416,198,,4/10/2025
1998,3629,147,,4/5/2025
2002,4540,304,,6/12/2025
2007,2657,232,,4/15/2025
2043,3937,328,,3/27/2025
2056,3392,135,,2/16/2025
2059,2828,77,,4/4/2025
2063,789,20,,2/20/2025
2073,202,159,,3/7/2025
2076,4828,22,,3/29/2025
2080,3837,43,,1/11/2025
2081,3064,35,,4/14/2025
2085,655,26,,6/15/2025
2086,,99,,5/8/2025
2096,2341,204,,5/19/2025
2097,1029,8,,3/8/2025
2103,1562,7,,5/14/2025
2109,924,238,,6/7/2025
2111,1601,111,,1/15/2025
2114,3447,309,,12/29/2024
2117,1504,280,,6/20/2025
2132,4121,126,,6/9/2025
2134,4913,153,,1/10/2025
2154,2546,235,,5/24/2025
2164,3229,23,,4/15/2025
2174,1870,229,,3/22/2025
2192,230,62,,4/8/2025
2216,720,75,,4/16/2025
2223,3264,143,,3/25/2025
2227,1308,228,,5/5/2025
2254,480,279,,5/13/2025
2258,2922,183,,12/29/2024
2270,1963,88,,3/24/2025
2277,4132,289,,4/27/2025
2296,3865,179,,4/24/2025
2304,1340,225,,3/24/2025
2314,4873,133,,5/7/2025
2317,2005,126,,12/25/2024
2320,4047,263,,5/21/2025
2322,4031,110,,3/15/2025
2324,822,299,,3/6/2025
2336,1773,131,,6/13/2025
2354,691,19,,12/31/2024
2357,2481,103,,3/15/2025
2358,3874,118,,5/21/2025
2378,3756,243,,2/6/2025
2402,3613,251,,6/5/2025
2428,3778,301,,4/23/2025
2442,3993,41,,5/2/2025
2450,2458,145,,6/11/2025
2456,4938,334,,5/29/2025
2460,959,83,,6/18/2025
2469,3198,1,,4/8/2025
2478,4715,61,,6/15/2025
2496,941,142,,5/7/2025
2506,2437,162,,3/23/2025
2512,3726,145,,1/7/2025
2519,243,275,,2/24/2025
2522,680,316,,4/11/2025
2527,4578,22,,3/23/2025
2549,4926,187,,5/26/2025
2563,3034,224,,3/9/2025
2566,4940,70,,3/28/2025
2568,2803,205,,1/29/2025
2575,2922,342,,3/23/2025
2581,4862,237,,1/28/2025
2582,49,216,,3/6/2025
2588,,10,,1/10/2025
2597,4083,1,,3/17/2025
2600,340,200,,5/5/2025
2601,2785,257,,3/15/2025
2614,1250,82,,6/7/2025
2625,,184,,12/29/2024
2637,585,249,,4/9/2025
2638,2925,21,,2/15/2025
2693,3630,312,,1/16/2025
2697,2123,108,,2/21/2025
2704,3988,105,,6/17/2025
2725,2631,219,,1/17/2025
2732,2067,313,,6/4/2025
2737,1039,20,,1/10/2025
2747,1826,318,,1/31/2025
2762,3239,193,,3/8/2025
2770,912,231,,1/25/2025
2779,443,248,,5/18/2025
2793,975,58,,12/30/2024
2802,4784,268,,2/19/2025
2818,797,21,,6/21/2025
2825,,248,,5/27/2025
2833,1791,259,,6/8/2025
2842,1903,222,,3/10/2025
2859,2715,213,,1/7/2025
2870,1585,193,,3/1/2025
2899,306,42,,3/20/2025
2904,3103,214,,2/19/2025
2907,916,78,,5/23/2025
2919,3839,206,,6/15/2025
2937,4219,105,,1/21/2025
2966,3034,47,,6/12/2025
2976,3264,288,,1/26/2025
3006,4451,143,,3/24/2025
3017,1951,81,,3/19/2025
3018,1012,289,,4/10/2025
3019,334,265,,4/5/2025
3024,4417,220,,12/30/2024
3029,3936,29,,6/4/2025
3050,3632,48,,5/20/2025
3070,1821,174,,12/27/2024
3073,4799,344,,12/26/2024
3081,1345,124,,3/16/2025
3088,3578,1,,12/28/2024
3095,3158,69,,5/6/2025
3109,3264,112,,4/11/2025
3122,,147,,1/10/2025
3134,4220,176,,2/16/2025
3135,2565,346,,5/26/2025
3140,1086,15,,2/15/2025
3147,3891,261,,4/23/2025
3164,829,85,,5/15/2025
3172,826,339,,1/23/2025
3188,2760,84,,2/5/2025
3189,2299,55,,4/5/2025
3232,3502,44,,2/3/2025
3236,1597,105,,3/6/2025
3253,3264,276,,2/27/2025
3265,2170,193,,4/23/2025
3268,1773,339,,1/16/2025
3271,1662,67,,5/10/2025
3276,3644,237,,3/3/2025
3302,3147,265,,3/6/2025
3306,4159,171,,1/17/2025
3320,4505,86,,3/8/2025
3323,419,26,,5/30/2025
3338,3639,315,,4/11/2025
3344,3665,225,,3/31/2025
3349,3391,259,,2/9/2025
3363,257,79,,1/16/2025
3369,3397,234,,6/9/2025
3375,3007,177,,1/19/2025
3377,4875,119,,1/11/2025
3378,1453,168,,2/8/2025
3383,2232,44,,1/8/2025
3390,1618,241,,1/31/2025
3392,4689,333,,4/22/2025
3418,1531,45,,1/2/2025
3447,717,94,,1/9/2025
3457,4508,122,,12/27/2024
3460,3082,246,,5/9/2025
3470,2172,131,,4/23/2025
3473,3807,84,,5/25/2025
3479,,254,,1/5/2025
3481,2119,150,,5/5/2025
3503,3014,77,,2/9/2025
3504,262,311,,4/17/2025
3511,3441,205,,3/14/2025
3514,3405,314,,3/29/2025
3515,,182,,1/4/2025
3528,4528,241,,6/21/2025
3531,,169,,3/14/2025
3539,4223,83,,5/27/2025
3555,1638,205,,3/16/2025
3563,3855,64,,3/15/2025
3564,3785,145,,1/6/2025
3574,,93,,3/26/2025
3582,2042,195,,6/8/2025
3589,4082,311,,4/12/2025
3598,927,230,,4/5/2025
3603,1983,315,,6/11/2025
3606,1883,219,,3/22/2025
3621,1220,258,,1/1/2025
3646,1156,280,,2/15/2025
3650,4172,51,,6/17/2025
3671,4742,22,,1/10/2025
3674,2927,108,,2/10/2025
3685,4088,175,,5/31/2025
