id_jugador,id_juego,puntuacion,fecha
3008,172,8,7/30/2024
501,302,10,4/13/2025
3451,40,3,4/20/2025
2100,262,8,5/6/2025
2956,139,5,9/26/2024
2926,20,1,5/24/2025
615,307,9,9/19/2024
817,62,8,1/19/2025
1784,187,,9/7/2024
3617,82,7,3/1/2025
3112,237,5,10/3/2024
590,268,10,5/1/2025
4409,271,1,10/12/2024
810,330,4,11/14/2024
434,185,5,8/21/2024
994,90,,7/18/2024
215,183,4,12/18/2024
1775,92,,4/13/2025
4211,16,3,10/26/2024
2986,254,6,6/1/2025
3016,307,4,3/2/2025
3189,151,3,1/5/2025
1971,300,5,3/17/2025
2402,73,5,5/29/2025
4734,18,3,6/20/2025
4909,174,1,10/16/2024
3778,311,2,9/29/2024
110,146,8,3/29/2025
3639,226,1,8/28/2024
2789,269,1,3/22/2025
3120,350,,10/3/2024
522,259,8,7/3/2024
1329,159,4,2/3/2025
2662,220,6,4/21/2025
2280,100,10,4/11/2025
2738,121,8,1/3/2025
4241,349,,12/2/2024
4825,117,10,10/12/2024
53,156,7,6/8/2025
2926,90,5,8/7/2024
1649,244,10,3/9/2025
963,151,10,8/1/2024
4997,300,10,1/22/2025
3288,189,6,4/3/2025
1208,215,6,6/22/2024
1064,25,,11/20/2024
162,245,7,9/29/2024
4209,275,9,3/25/2025
3812,316,5,5/8/2025
376,193,10,8/11/2024
666,147,9,10/26/2024
3014,321,10,10/20/2024
287,344,5,10/29/2024
3841,6,,7/8/2024
377,136,2,11/3/2024
3743,35,6,2/24/2025
2976,286,10,8/31/2024
2109,113,5,6/7/2025
4329,63,4,2/23/2025
798,84,8,6/12/2025
2244,102,,5/30/2025
1057,323,,12/5/2024
4880,39,2,5/15/2025
4109,21,,10/11/2024
1720,50,9,2/20/2025
1440,305,1,4/12/2025
1860,182,8,4/5/2025
932,141,2,9/30/2024
3705,71,,12/21/2024
1728,75,2,4/26/2025
714,113,1,12/19/2024
4852,195,5,11/26/2024
2080,49,4,1/27/2025
2345,55,,8/17/2024
3875,101,2,3/31/2025
1918,305,4,4/25/2025
2106,57,5,2/20/2025
2142,46,7,9/28/2024
1695,265,8,9/26/2024
3509,229,1,5/6/2025
2499,9,2,12/11/2024
869,236,6,3/27/2025
3994,73,3,10/12/2024
1199,136,1,12/31/2024
1805,289,10,8/28/2024
2228,277,,9/30/2024
2110,181,8,10/19/2024
1821,155,,9/8/2024
1940,114,1,6/27/2024
1022,53,10,12/22/2024
2138,113,9,4/15/2025
2624,21,10,4/3/2025
939,38,10,12/7/2024
4294,264,6,8/21/2024
3519,120,1,12/21/2024
3966,166,9,8/1/2024
3057,91,7,8/9/2024
1445,259,4,2/19/2025
1274,153,2,9/27/2024
1341,24,5,1/8/2025
1393,7,2,5/23/2025
2995,222,9,6/17/2025
414,49,1,11/9/2024
3166,167,8,6/22/2024
1247,203,8,9/30/2024
4599,347,10,11/6/2024
1550,222,6,6/12/2025
4492,94,,5/11/2025
4895,88,4,3/1/2025
2962,260,1,1/31/2025
4464,158,3,4/12/2025
1051,139,9,4/28/2025
4011,77,5,12/10/2024
3816,306,1,11/4/2024
1258,301,2,11/4/2024
4591,124,6,3/20/2025
4272,126,10,10/22/2024
4424,202,3,5/15/2025
2018,98,6,2/14/2025
119,269,,2/11/2025
1291,122,7,5/11/2025
2863,165,,8/5/2024
4729,167,3,12/24/2024
1421,323,7,8/13/2024
54,109,10,5/9/2025
2076,271,9,6/21/2025
4734,127,7,4/9/2025
1724,320,3,2/27/2025
2448,69,8,10/20/2024
2670,114,3,4/13/2025
2528,37,6,10/10/2024
2688,59,2,1/5/2025
900,123,5,10/10/2024
4837,141,,9/15/2024
2394,94,1,12/15/2024
2348,337,6,4/2/2025
4951,47,5,9/13/2024
3171,178,10,1/4/2025
2451,316,2,9/28/2024
4970,170,9,4/6/2025
721,150,,6/4/2025
4694,85,,5/17/2025
2374,19,8,2/16/2025
79,303,2,4/22/2025
4165,63,2,9/30/2024
2039,201,5,7/6/2024
3584,108,3,12/19/2024
3872,323,,9/13/2024
464,168,8,5/3/2025
2188,148,3,2/5/2025
2917,43,6,5/25/2025
1160,141,5,6/18/2025
3181,39,2,10/1/2024
3928,318,7,11/25/2024
922,158,6,12/4/2024
170,67,5,5/25/2025
1059,278,3,12/22/2024
2240,206,3,1/22/2025
4604,150,1,6/9/2025
1674,38,4,12/25/2024
3673,213,3,6/17/2025
4324,203,7,11/22/2024
2407,149,4,6/25/2024
67,226,10,8/31/2024
477,74,3,11/24/2024
4917,190,,5/21/2025
1712,68,1,5/7/2025
4678,246,2,6/23/2024
2873,7,2,4/27/2025
4931,30,7,1/8/2025
4815,265,6,7/20/2024
2857,19,8,5/6/2025
3166,171,3,2/7/2025
3097,323,3,7/23/2024
4468,158,7,10/5/2024
3018,167,8,1/24/2025
3476,282,1,4/17/2025
2241,297,3,7/25/2024
2652,330,2,2/6/2025
2528,284,8,5/1/2025
3370,140,1,1/10/2025
2151,152,7,10/28/2024
1290,248,,11/2/2024
4480,220,9,3/19/2025
2620,263,9,10/30/2024
521,49,5,9/27/2024
4138,196,,9/1/2024
2337,273,4,4/29/2025
4195,211,7,7/31/2024
2473,115,2,3/19/2025
3848,172,10,1/2/2025
4573,79,6,10/16/2024
1249,28,8,9/28/2024
2411,314,1,12/8/2024
1539,147,2,3/24/2025
2095,169,9,10/20/2024
320,107,5,3/30/2025
3585,309,5,11/10/2024
4408,281,7,5/9/2025
1530,166,4,11/29/2024
993,89,8,7/21/2024
4271,317,,12/18/2024
1015,119,,4/25/2025
127,103,7,4/22/2025
1048,157,8,10/2/2024
4956,253,4,10/31/2024
2732,252,,3/29/2025
101,20,3,9/9/2024
3916,322,6,5/31/2025
3677,294,9,5/17/2025
2844,217,2,7/13/2024
1321,36,8,7/9/2024
2807,195,8,6/25/2024
4249,332,,6/7/2025
3990,77,3,5/7/2025
1142,263,4,7/1/2024
3191,55,2,6/3/2025
1782,22,,12/16/2024
428,184,1,3/31/2025
4720,287,6,7/1/2024
4935,56,9,4/24/2025
1883,83,5,2/14/2025
302,238,,3/12/2025
3955,283,10,11/23/2024
458,164,7,5/19/2025
4413,139,10,10/2/2024
4624,178,1,11/29/2024
4776,99,10,10/19/2024
1432,116,2,11/28/2024
2527,83,1,7/20/2024
2051,47,8,4/12/2025
3624,190,9,8/16/2024
608,224,2,10/26/2024
4297,50,3,2/8/2025
634,10,1,1/21/2025
1651,348,,3/8/2025
3098,301,,5/15/2025
431,322,,1/20/2025
3218,329,8,3/20/2025
4343,208,6,11/19/2024
4433,15,8,12/4/2024
522,104,7,12/27/2024
2881,224,3,10/22/2024
2097,216,2,3/16/2025
4210,288,1,12/7/2024
2721,30,6,2/4/2025
2850,166,,2/8/2025
2039,206,2,1/2/2025
1055,202,3,12/14/2024
463,284,9,5/30/2025
1737,176,,4/14/2025
4079,194,5,2/20/2025
935,222,2,7/23/2024
644,349,4,4/4/2025
3004,22,10,10/26/2024
4081,110,10,9/13/2024
1949,238,5,5/13/2025
4960,36,8,8/7/2024
1196,252,3,6/14/2025
3377,81,1,12/20/2024
3886,135,3,11/5/2024
1215,25,7,9/17/2024
3004,293,5,2/19/2025
2872,98,10,9/14/2024
769,327,,1/14/2025
992,303,10,4/28/2025
2571,36,2,4/30/2025
3962,293,,7/17/2024
4588,110,6,3/6/2025
2270,22,9,10/2/2024
4573,313,,1/9/2025
4811,144,10,10/20/2024
3912,240,2,1/14/2025
4942,312,3,8/24/2024
1938,36,7,8/13/2024
1513,84,6,3/14/2025
4155,16,3,6/11/2025
4917,198,10,10/12/2024
645,259,8,4/22/2025
3755,310,1,2/10/2025
3059,93,3,9/28/2024
1371,112,9,2/13/2025
1076,85,6,10/17/2024
2152,320,5,2/23/2025
2397,224,7,7/31/2024
4639,241,7,1/9/2025
2798,284,9,3/2/2025
3314,280,5,3/5/2025
3861,107,1,6/19/2025
880,121,2,9/18/2024
2228,182,3,5/4/2025
1171,305,,8/16/2024
3911,17,,10/20/2024
1108,85,1,12/8/2024
3371,184,7,7/29/2024
3736,267,5,5/3/2025
2258,82,1,2/2/2025
1240,83,10,6/19/2025
543,130,5,10/10/2024
218,65,9,3/31/2025
3275,232,5,5/8/2025
2043,41,5,4/4/2025
4260,174,3,12/22/2024
2095,100,2,2/18/2025
513,219,4,3/31/2025
3057,185,4,9/1/2024
4186,151,10,6/9/2025
2065,57,7,4/24/2025
307,335,5,1/26/2025
2421,193,6,6/20/2025
277,116,10,1/6/2025
128,245,4,6/24/2024
4122,203,10,8/31/2024
3112,174,6,2/14/2025
3139,29,,5/29/2025
2986,340,4,3/14/2025
3791,86,5,1/14/2025
1393,229,5,7/3/2024
2746,108,8,9/23/2024
1511,176,5,1/25/2025
814,33,,3/1/2025
912,331,9,6/1/2025
3767,61,8,9/12/2024
1255,100,9,5/10/2025
666,104,1,7/7/2024
4946,257,1,1/22/2025
4955,175,6,5/29/2025
3978,28,3,10/3/2024
1716,238,3,11/5/2024
3337,148,7,6/26/2024
3704,53,9,8/24/2024
678,210,7,3/8/2025
960,63,1,4/29/2025
1319,9,7,11/3/2024
3711,280,5,11/9/2024
3557,43,7,6/30/2024
671,253,9,2/1/2025
720,195,7,10/23/2024
4863,296,,3/3/2025
3349,267,1,12/22/2024
589,17,1,2/28/2025
4884,260,6,2/10/2025
4218,86,3,12/24/2024
822,97,5,9/22/2024
341,221,4,7/17/2024
2001,75,,9/21/2024
1231,220,3,8/29/2024
3939,142,8,7/27/2024
3366,195,,3/8/2025
412,90,6,2/23/2025
4749,13,9,3/15/2025
102,22,3,8/18/2024
4902,189,7,1/29/2025
2230,143,5,10/29/2024
3100,66,9,1/22/2025
3851,265,4,12/3/2024
647,248,,3/7/2025
570,65,,1/20/2025
3837,171,,11/10/2024
1311,248,9,2/25/2025
326,46,1,5/12/2025
3537,82,3,4/10/2025
4365,90,4,10/15/2024
3690,284,10,1/8/2025
3457,47,10,10/25/2024
3805,55,10,3/3/2025
4671,277,6,5/23/2025
1917,344,5,12/2/2024
2625,179,4,5/14/2025
851,27,,7/3/2024
3809,103,1,10/25/2024
1009,348,,9/5/2024
4562,93,1,3/2/2025
2734,214,10,1/8/2025
4347,100,5,10/24/2024
3878,217,3,3/11/2025
2065,172,5,8/21/2024
96,190,6,9/29/2024
3849,146,2,11/20/2024
1758,183,8,6/28/2024
453,1,3,12/25/2024
3470,23,6,5/1/2025
3283,187,9,4/24/2025
166,49,,3/21/2025
3169,345,8,2/26/2025
594,78,7,2/22/2025
4699,301,7,3/22/2025
1674,207,7,11/16/2024
3007,106,4,8/5/2024
4827,79,1,5/30/2025
4031,181,6,1/1/2025
3300,24,6,11/4/2024
3597,46,2,10/5/2024
4753,254,8,1/4/2025
1764,135,2,4/6/2025
4640,135,6,11/5/2024
2999,280,3,8/1/2024
4998,241,5,11/4/2024
2978,168,8,6/8/2025
4522,5,4,8/16/2024
3446,15,8,9/4/2024
1489,300,7,9/19/2024
4444,263,,2/14/2025
1613,332,7,11/25/2024
4225,46,,7/25/2024
1920,153,6,2/8/2025
4861,44,6,1/1/2025
1997,72,3,11/5/2024
3123,138,5,12/21/2024
3897,122,,5/31/2025
2479,177,10,3/26/2025
3380,187,10,9/19/2024
909,40,,2/7/2025
1125,72,10,1/15/2025
2657,80,6,10/21/2024
4633,215,4,11/11/2024
3517,64,8,10/9/2024
591,92,2,11/5/2024
3158,12,4,5/14/2025
1894,136,2,10/23/2024
2289,126,1,1/20/2025
99,63,10,8/28/2024
1576,13,6,3/18/2025
630,284,7,12/25/2024
1208,129,9,5/7/2025
2878,336,9,9/1/2024
1590,305,,9/23/2024
115,202,10,5/18/2025
3832,112,4,1/9/2025
926,6,10,10/20/2024
1147,124,1,5/3/2025
3933,262,1,5/23/2025
4649,121,5,6/5/2025
3124,169,2,12/17/2024
1971,270,4,7/26/2024
2267,311,5,11/27/2024
813,98,5,12/21/2024
3241,132,1,2/20/2025
4062,230,9,6/26/2024
4037,256,2,5/23/2025
3061,197,2,10/19/2024
1832,245,7,6/24/2024
4998,197,9,2/18/2025
1319,193,9,8/21/2024
513,30,5,9/21/2024
3380,158,5,1/24/2025
1326,290,2,5/30/2025
1494,21,5,3/15/2025
4821,197,5,7/7/2024
1430,5,8,12/16/2024
2234,148,5,3/14/2025
1304,126,9,8/23/2024
4599,259,2,12/19/2024
4661,114,3,11/24/2024
2744,225,7,7/14/2024
4377,315,1,1/4/2025
2043,93,,9/9/2024
3607,103,,8/20/2024
1571,205,9,10/21/2024
890,68,7,5/8/2025
826,238,6,10/14/2024
1193,332,10,10/18/2024
3755,62,5,4/6/2025
2237,176,9,10/29/2024
813,28,5,12/20/2024
4304,34,9,11/25/2024
4201,314,7,10/27/2024
3988,204,2,12/8/2024
2842,337,8,8/17/2024
474,118,9,6/19/2025
1638,222,5,8/14/2024
188,349,4,7/6/2024
3264,16,6,8/26/2024
332,162,,3/27/2025
1844,122,1,4/2/2025
1556,260,5,5/9/2025
1904,275,2,8/22/2024
1804,108,,8/8/2024
3085,119,8,3/12/2025
1025,255,9,8/10/2024
238,225,10,12/12/2024
1577,21,2,9/6/2024
4249,291,4,10/30/2024
4643,20,7,8/21/2024
3013,103,2,8/2/2024
1787,244,2,4/12/2025
2211,278,9,9/6/2024
4871,76,10,11/17/2024
661,89,6,5/10/2025
3062,219,2,5/31/2025
4594,193,7,1/21/2025
4297,101,2,8/25/2024
1547,258,3,3/11/2025
179,190,,1/13/2025
3973,175,8,5/4/2025
4642,119,2,4/23/2025
3223,13,4,12/16/2024
2421,163,5,12/1/2024
2095,272,,5/23/2025
4040,25,2,7/11/2024
4363,76,9,6/21/2025
4347,252,7,1/21/2025
4109,120,1,9/17/2024
891,87,1,9/13/2024
3148,200,7,1/26/2025
4643,283,2,2/17/2025
4576,49,,7/6/2024
2759,25,5,4/16/2025
1669,4,9,7/17/2024
747,298,7,11/29/2024
4868,194,5,5/31/2025
2138,81,7,9/3/2024
4184,38,2,7/13/2024
404,325,6,7/16/2024
245,162,5,6/30/2024
3433,66,6,7/14/2024
1984,57,3,5/30/2025
3663,134,9,5/25/2025
3525,172,9,4/21/2025
387,202,8,9/3/2024
812,301,,1/13/2025
786,223,8,11/6/2024
2579,320,6,7/10/2024
2775,151,,4/24/2025
4189,244,5,10/15/2024
650,318,4,8/3/2024
4460,106,9,10/3/2024
1830,110,5,8/28/2024
541,71,7,10/10/2024
59,344,1,6/16/2025
2516,104,3,6/21/2025
3325,115,,1/3/2025
702,262,7,11/21/2024
2259,20,,10/14/2024
4447,19,8,5/4/2025
933,21,,9/17/2024
4081,100,10,6/2/2025
268,47,8,8/28/2024
825,81,5,1/23/2025
584,311,9,4/17/2025
2427,250,9,8/17/2024
1022,161,8,7/3/2024
3383,207,2,9/22/2024
1008,121,7,2/21/2025
2370,344,2,9/12/2024
1038,263,7,5/29/2025
3235,335,4,8/21/2024
3538,275,1,7/29/2024
4564,46,6,3/29/2025
442,45,7,1/27/2025
3135,341,4,5/22/2025
1147,141,,8/21/2024
769,348,2,1/8/2025
2131,130,8,2/15/2025
3493,77,1,5/24/2025
2841,86,6,3/24/2025
2688,271,9,6/26/2024
205,64,,1/24/2025
2225,176,8,11/10/2024
3281,115,,9/20/2024
2138,307,,3/8/2025
4538,317,7,1/13/2025
2645,81,3,3/15/2025
2195,38,1,3/7/2025
3248,254,10,5/8/2025
1002,258,8,4/2/2025
54,65,4,12/15/2024
3259,109,,7/14/2024
2315,221,2,11/23/2024
1802,220,7,3/2/2025
3088,151,1,8/6/2024
3517,116,9,3/24/2025
2970,197,7,8/24/2024
4032,101,6,11/6/2024
2006,273,6,5/23/2025
437,328,2,10/27/2024
4649,337,6,6/23/2024
809,122,4,4/11/2025
1905,179,2,9/17/2024
3570,6,9,12/25/2024
4458,164,2,12/5/2024
3386,291,10,5/29/2025
484,341,5,9/3/2024
2662,109,1,9/15/2024
4690,118,6,1/7/2025
3724,21,,1/28/2025
4288,36,4,10/20/2024
3449,174,4,2/14/2025
4408,256,9,11/22/2024
973,107,,12/5/2024
3527,313,3,10/22/2024
2345,313,10,7/14/2024
365,205,3,11/4/2024
1989,271,4,12/2/2024
3672,315,2,9/1/2024
2054,300,8,3/22/2025
1628,232,1,3/25/2025
3274,120,4,10/14/2024
4700,329,9,3/31/2025
3044,67,10,5/31/2025
1190,293,,9/12/2024
4237,262,7,11/4/2024
1187,207,9,3/28/2025
4358,86,5,4/25/2025
1699,278,6,7/2/2024
3554,185,9,9/21/2024
2614,180,10,8/6/2024
371,270,8,12/12/2024
2639,291,4,11/9/2024
1823,328,9,1/18/2025
2176,199,9,2/5/2025
3991,143,10,11/20/2024
90,140,,8/27/2024
1382,119,,2/26/2025
1697,71,6,8/3/2024
3823,6,6,6/26/2024
3326,15,6,6/15/2025
1490,52,3,10/17/2024
323,182,5,9/18/2024
432,294,4,8/27/2024
2650,63,3,12/24/2024
2550,111,7,8/30/2024
324,276,2,7/11/2024
1589,17,6,5/7/2025
4084,188,1,1/21/2025
4894,139,8,8/3/2024
2646,218,2,8/24/2024
2624,58,4,3/26/2025
4184,157,9,12/7/2024
3513,316,2,10/17/2024
1774,292,5,1/27/2025
3954,292,10,8/23/2024
4479,37,9,2/7/2025
3395,238,9,8/31/2024
3897,312,9,1/24/2025
2987,296,,10/23/2024
3563,27,9,9/18/2024
3743,161,9,12/17/2024
4543,55,,2/17/2025
918,118,1,12/23/2024
4589,68,6,12/1/2024
2365,10,3,11/22/2024
1485,301,7,4/4/2025
2451,62,,6/28/2024
4662,156,,6/25/2024
4499,327,6,6/23/2024
2017,186,1,12/4/2024
1511,115,,7/17/2024
3978,227,3,8/9/2024
3979,183,5,10/14/2024
105,94,4,11/6/2024
377,65,4,4/23/2025
4145,248,,4/14/2025
2864,266,,4/5/2025
2212,317,,12/23/2024
2439,322,,6/23/2024
1964,16,10,8/21/2024
2239,12,7,3/20/2025
478,32,6,1/25/2025
2458,326,3,6/14/2025
3466,334,3,11/22/2024
2015,70,9,12/7/2024
4986,342,4,5/11/2025
4770,219,1,5/1/2025
3624,315,10,7/5/2024
475,51,9,4/17/2025
342,162,6,1/2/2025
1625,127,7,8/20/2024
991,316,2,6/29/2024
4004,262,,9/11/2024
2392,326,10,5/22/2025
1039,261,,3/16/2025
1747,322,,12/2/2024
2036,127,8,12/16/2024
4287,274,2,8/20/2024
1732,233,3,9/22/2024
3724,51,,10/29/2024
3912,258,1,5/30/2025
425,328,6,10/7/2024
1139,310,4,8/11/2024
4006,337,10,5/29/2025
2840,30,2,1/23/2025
4738,75,6,8/13/2024
4164,179,2,3/30/2025
954,18,7,1/8/2025
2643,321,9,10/3/2024
1572,79,2,11/1/2024
3201,186,6,8/19/2024
327,278,10,11/23/2024
1504,9,2,11/4/2024
4784,227,5,3/28/2025
1282,303,10,9/13/2024
4800,220,4,8/15/2024
4702,212,10,10/26/2024
1842,341,7,3/26/2025
788,2,5,10/3/2024
4362,50,9,4/29/2025
4584,240,7,6/14/2025
456,13,7,2/5/2025
4728,154,5,5/1/2025
1887,221,7,10/30/2024
4351,344,9,7/15/2024
2498,73,7,11/28/2024
2380,186,3,8/7/2024
3448,193,1,5/11/2025
2357,294,2,12/25/2024
165,53,1,5/21/2025
1809,93,6,3/20/2025
502,273,2,6/19/2025
902,170,1,2/25/2025
763,232,9,1/31/2025
1460,66,5,4/6/2025
3743,6,10,6/15/2025
2361,339,5,9/3/2024
2857,305,10,7/25/2024
2454,130,7,9/2/2024
2859,36,,12/14/2024
3007,278,10,1/21/2025
3593,27,2,11/3/2024
4959,5,6,2/20/2025
1927,117,4,1/3/2025
1201,5,6,3/22/2025
4224,184,6,9/13/2024
4410,39,,12/14/2024
643,190,7,12/10/2024
2850,27,9,5/25/2025
3843,350,6,4/27/2025
4225,141,2,1/11/2025
61,68,9,2/7/2025
1984,216,5,2/7/2025
4047,16,3,9/16/2024
2904,130,2,8/10/2024
541,341,7,11/5/2024
1271,8,4,10/22/2024
3822,338,6,4/25/2025
2324,23,7,2/6/2025
3021,64,,6/2/2025
1489,184,2,9/4/2024
278,2,2,8/25/2024
2378,312,1,5/7/2025
1791,124,7,5/25/2025
574,315,6,5/2/2025
4340,246,7,3/5/2025
3692,133,4,6/16/2025
3201,160,5,1/24/2025
1150,105,4,11/11/2024
2815,296,7,5/26/2025
310,61,6,5/20/2025
2536,21,8,6/26/2024
3122,4,5,7/21/2024
3264,19,10,1/2/2025
4662,8,2,10/28/2024
1387,231,,10/24/2024
2383,233,7,8/2/2024
2389,323,5,9/21/2024
3939,128,6,11/30/2024
4415,178,9,4/2/2025
3094,283,6,6/30/2024
2504,278,10,7/18/2024
2819,108,2,12/5/2024
2613,26,8,3/2/2025
4469,23,8,7/29/2024
2128,63,6,7/5/2024
1627,310,5,9/21/2024
3187,288,9,12/19/2024
4743,115,1,1/7/2025
4875,61,2,6/23/2024
2337,103,3,8/11/2024
2207,260,6,5/8/2025
4604,249,9,6/24/2024
2623,185,2,4/28/2025
2954,75,1,12/3/2024
3215,148,5,12/11/2024
1558,25,6,6/24/2024
1492,132,1,6/11/2025
944,38,4,2/7/2025
4614,142,7,4/10/2025
3938,34,,6/14/2025
1264,44,3,11/4/2024
4163,320,7,6/25/2024
2416,152,6,7/2/2024
3475,103,10,2/27/2025
1351,258,9,9/5/2024
1963,16,1,7/30/2024
3570,290,2,2/8/2025
3902,38,9,6/11/2025
4543,258,9,8/22/2024
3536,331,6,7/22/2024
3057,240,,1/25/2025
3400,220,2,3/20/2025
1809,251,10,4/2/2025
2286,47,8,12/14/2024
3578,339,5,2/6/2025
3688,249,1,10/26/2024
3647,147,4,10/24/2024
2063,72,,6/9/2025
3897,310,9,5/29/2025
1688,187,4,9/21/2024
4587,230,3,12/18/2024
3706,304,5,9/6/2024
3609,289,4,3/5/2025
3958,258,6,1/9/2025
4763,99,4,3/27/2025
4610,298,2,6/11/2025
2793,73,9,7/4/2024
4012,312,7,6/18/2025
4053,341,1,11/20/2024
966,72,9,1/3/2025
353,131,,7/29/2024
3493,283,4,11/22/2024
4275,329,4,2/5/2025
355,20,8,5/5/2025
2627,38,9,4/23/2025
277,269,2,11/24/2024
1498,201,8,11/20/2024
3940,214,9,2/5/2025
1517,138,2,3/13/2025
1524,105,4,10/12/2024
3739,126,6,3/10/2025
4135,210,5,11/15/2024
4943,61,10,1/24/2025
3044,279,10,5/18/2025
2171,248,1,6/5/2025
3800,348,4,8/6/2024
273,4,1,9/30/2024
3375,20,5,2/28/2025
913,12,6,7/13/2024
3334,203,10,7/31/2024
3880,330,5,10/3/2024
2862,33,3,4/19/2025
254,138,10,7/7/2024
4136,254,1,1/19/2025
1594,59,1,10/17/2024
3513,106,8,12/12/2024
521,93,6,4/17/2025
2186,68,2,1/25/2025
4840,342,5,3/22/2025
3463,311,1,3/28/2025
4378,95,2,5/14/2025
2549,20,9,9/28/2024
3022,114,,3/9/2025
3019,305,10,2/14/2025
922,286,,11/27/2024
2162,289,5,9/20/2024
2105,35,,8/20/2024
2123,123,10,5/22/2025
2691,230,9,1/2/2025
3490,169,5,3/21/2025
4294,164,7,1/31/2025
1951,252,9,11/7/2024
2554,256,1,9/29/2024
133,168,4,8/27/2024
934,197,10,3/22/2025
1959,137,2,3/4/2025
3203,277,2,4/6/2025
1494,94,3,2/2/2025
310,301,3,3/29/2025
3074,77,4,8/19/2024
907,112,4,8/8/2024
1427,350,,2/21/2025
47,80,6,6/15/2025
4464,265,3,11/16/2024
2273,246,5,4/3/2025
1658,172,,3/13/2025
1924,313,3,3/13/2025
3872,182,7,5/3/2025
3725,220,3,9/4/2024
1120,12,5,1/26/2025
4172,92,9,10/1/2024
2492,232,7,1/24/2025
613,325,2,7/19/2024
2501,75,5,2/25/2025
2595,29,2,12/27/2024
4315,244,8,3/21/2025
3661,87,6,1/4/2025
928,310,7,9/29/2024
2493,45,2,5/25/2025
2304,338,7,8/28/2024
3961,91,3,3/26/2025
1810,189,2,5/14/2025
156,181,10,8/19/2024
309,168,7,2/15/2025
4071,315,9,7/18/2024
2994,123,7,12/16/2024
1444,246,6,5/31/2025
1413,82,1,9/5/2024
4380,28,4,9/19/2024
3742,95,7,1/17/2025
1225,72,5,7/25/2024
1560,164,2,12/7/2024
692,132,9,3/30/2025
2162,223,9,7/4/2024
2071,270,6,3/2/2025
464,294,4,11/11/2024
3810,201,1,7/26/2024
1391,272,7,3/22/2025
4523,293,10,4/7/2025
2410,47,,9/15/2024
4291,110,10,1/8/2025
4754,2,10,7/19/2024
2253,232,4,12/3/2024
4151,132,9,5/26/2025
4610,242,8,4/7/2025
4848,169,8,7/17/2024
4518,346,2,4/28/2025
3933,266,7,5/8/2025
1625,296,10,11/9/2024
4598,74,9,11/21/2024
1401,86,4,4/13/2025
4812,48,3,12/6/2024
1287,113,6,5/8/2025
2808,245,9,9/16/2024
6,277,,8/5/2024
542,3,3,9/10/2024
3100,263,6,2/13/2025
827,8,9,11/12/2024
119,11,2,4/28/2025
273,276,1,8/11/2024
376,281,5,9/15/2024
4506,24,3,8/23/2024
2739,253,4,2/7/2025
4809,47,1,6/13/2025
1873,8,5,11/4/2024
1566,101,3,12/24/2024
4054,127,10,1/29/2025
4340,36,6,3/6/2025
2363,172,,11/12/2024
4090,257,5,12/3/2024
4086,344,1,10/26/2024
613,111,10,6/27/2024
4646,108,5,3/25/2025
1219,131,,1/14/2025
235,325,2,9/4/2024
1974,215,8,12/8/2024
1260,238,6,4/7/2025
1336,175,4,4/20/2025
16,147,3,1/23/2025
3284,336,10,8/20/2024
3178,182,6,6/4/2025
3653,140,3,8/19/2024
184,246,,10/9/2024
2998,97,9,4/11/2025
3008,72,9,9/20/2024
4101,195,7,2/3/2025
219,126,5,8/24/2024
3784,94,,4/19/2025
1887,128,,8/2/2024
3621,242,2,5/28/2025
4071,311,,8/27/2024
2474,32,7,6/18/2025
791,106,10,5/22/2025
2699,250,3,4/21/2025
2969,216,4,1/1/2025
3639,151,4,8/1/2024
3674,168,3,11/20/2024
493,68,8,5/5/2025
1278,303,3,2/18/2025
3711,270,6,5/31/2025
4717,106,9,2/14/2025
571,201,9,12/10/2024
2778,149,3,11/23/2024
3353,239,4,11/5/2024
4369,101,8,7/6/2024
1458,75,3,4/16/2025
653,183,7,9/14/2024
2615,272,1,12/5/2024
2075,332,6,6/26/2024
1991,157,4,7/14/2024
4273,208,2,2/24/2025
4868,332,6,8/27/2024
2246,38,6,7/4/2024
1552,210,8,2/23/2025
1259,181,5,5/31/2025
468,91,,4/16/2025
1025,34,10,12/22/2024
1214,309,7,9/27/2024
2728,48,,11/13/2024
4150,244,5,12/30/2024
795,119,,5/20/2025
1330,286,8,3/14/2025
4384,128,9,2/20/2025
1942,301,2,7/19/2024
4394,142,5,5/24/2025
799,171,5,1/6/2025
992,342,9,7/9/2024
948,228,7,2/9/2025
3970,196,3,11/8/2024
636,128,,10/27/2024
3935,349,7,2/21/2025
2873,103,4,1/16/2025
1012,114,10,9/17/2024
2029,188,5,8/26/2024
3224,62,10,3/27/2025
2442,59,1,6/13/2025
456,320,3,3/10/2025
4701,238,7,3/19/2025
4199,287,1,7/25/2024
2313,285,1,7/22/2024
4281,150,3,5/22/2025
380,300,7,5/28/2025
2575,279,1,10/8/2024
2372,308,,3/30/2025
1900,244,9,7/21/2024
519,293,6,8/30/2024
4188,42,6,11/28/2024
54,247,6,8/21/2024
4942,293,7,4/13/2025
981,3,3,10/7/2024
4888,128,5,2/11/2025
4714,149,2,11/13/2024
2867,229,1,4/30/2025
4336,234,6,4/18/2025
2924,348,1,6/30/2024
2383,300,3,11/28/2024
4074,183,4,9/19/2024
3526,267,8,4/5/2025
2654,189,8,1/24/2025
2625,248,1,10/10/2024
3367,181,8,2/23/2025
2077,209,4,3/10/2025
